location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
México,g5v8zplxg24pb,KovZpZA6JlkA,Miedo come todo...sueños al vuelo,"Dirección e interpretación: Fernando Leija Flores. Sinopsis: Esta es una historia contada a medias, una invitación definitiva a decir ¡No! al miedo y dejar a los sueños volar, a través de la danza contemporánea, el teatro físico y el clown.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423111,-99.195129,https://www.ticketmaster.com.mx/miedo-come-todosuenos-al-vuelo-mexico-distrito-federal-06-20-2021/event/14005AB8B53D5598,Arts & Theatre,Theatre,2021-06-20,12:30:00,Teatro Orientacion (CNT)
México,g5v8zplxg2pph,KovZpZA6JlkA,Miedo come todo...sueños al vuelo,"Dirección e interpretación: Fernando Leija Flores. Sinopsis: Esta es una historia contada a medias, una invitación definitiva a decir ¡No! al miedo y dejar a los sueños volar, a través de la danza contemporánea, el teatro físico y el clown.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423111,-99.195129,https://www.ticketmaster.com.mx/miedo-come-todosuenos-al-vuelo-mexico-distrito-federal-06-26-2021/event/14005AB8B53E559B,Arts & Theatre,Theatre,2021-06-26,12:30:00,Teatro Orientacion (CNT)
México,g5v8zplxg2ppx,KovZpZA6JlkA,Miedo come todo...sueños al vuelo,"Dirección e interpretación: Fernando Leija Flores. Sinopsis: Esta es una historia contada a medias, una invitación definitiva a decir ¡No! al miedo y dejar a los sueños volar, a través de la danza contemporánea, el teatro físico y el clown.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423111,-99.195129,https://www.ticketmaster.com.mx/miedo-come-todosuenos-al-vuelo-mexico-distrito-federal-06-27-2021/event/14005AB8B53E55A2,Arts & Theatre,Theatre,2021-06-27,12:30:00,Teatro Orientacion (CNT)
México,1afza-6gkdt4xom,KovZpZAd1IaA,Panteon Rococo Grada Norte y Sur,"Panteón Rococó lo conforman 8 músicos: Monel y Gorri en las guitarras, Darío en el bajo, Tanis en las percusiones, Missael en el saxofón, Paco Barajas en el trombón, Felipe Bustamante en el teclado y en la voz principal Dr. Shenka. 8 almas entrelazadas por innumerables momentos que sustentan a la banda que hoy representan, una de las agrupaciones mexicanas más grandes y consolidadas del rock nacional, con 9 producciones discográficas, más de 20 giras al viejo continente y Estados Unidos, y vendedores no solo de caricias, sino de discos cuya música trasciende fronteras. El Cuarto del Siglo está en la memoria de todos los que somos o fuimos jóvenes, cuando entre cuatro paredes delimitamos un espacio propio y lo hicimos respetar a pesar de que golpearan la puerta. En esa habitación, reímos, lloramos, iniciamos el amor, leímos, conversamos, soñamos y sobre todo oímos música a todo volumen. Es fácil recordarlo, ahí está El Cuarto del Siglo y ahí estuvimos todos alguna vez.",Viaducto Piedad y Río Churubusco s/n Cd. Deportiva,México,Distrito Federal,null,null,19.405199,-99.095618,https://www.ticketmaster.com.mx/panteon-rococo-grada-norte-y-sur-mexico-distrito-federal-12-10-2021/event/14005847FF57E477,Music,Latin,2021-12-10,20:30:00,Foro Sol
Ciudad de Mexico,g5v8zptw1kssf,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-07-17-2021/event/14005A9C8A1B3CD4,Arts & Theatre,Theatre,2021-07-17,19:00:00,Teatro Centenario Coyoacan
Ciudad de Mexico,g5v8zptw16dsp,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-07-18-2021/event/14005A9C8A1C3CE5,Arts & Theatre,Theatre,2021-07-18,17:00:00,Teatro Centenario Coyoacan
Ciudad de Mexico,g5v8zptw16dsw,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-07-24-2021/event/14005A9C8A1C3CF2,Arts & Theatre,Theatre,2021-07-24,19:00:00,Teatro Centenario Coyoacan
Ciudad de Mexico,g5v8zptw16dst,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-07-25-2021/event/14005A9C8A1C3CFF,Arts & Theatre,Theatre,2021-07-25,17:00:00,Teatro Centenario Coyoacan
Ciudad de Mexico,g5v8zptw16dvu,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-07-31-2021/event/14005A9C8A1C3D0D,Arts & Theatre,Theatre,2021-07-31,19:00:00,Teatro Centenario Coyoacan
Ciudad de Mexico,g5v8zptw16dvo,KovZ917ALcQ,Penelogias 'la Antologia Del Pene',"Tres caballeros, uno maduro, otro otoñal y el tercero joven imparten una conferencia sobre el pene, de acuerdo a la edad son los tres puntos de vista de esa parte íntima del hombre. Se mezclan investigaciones científicas con explicaciones por demás chuscas, tanto de una prostituta (Tita) como de un homosexual.",Avenida Centenario 159,Ciudad de Mexico,Distrito Federal,null,null,19.35686,-99.16324,https://www.ticketmaster.com.mx/penelogias-la-antologia-del-pene-ciudad-de-mexico-distrito-federal-08-01-2021/event/14005A9C8A1C3D11,Arts & Theatre,Theatre,2021-08-01,17:00:00,Teatro Centenario Coyoacan
Mexico,g5v8zpi3htaza,KovZpZAJnA1A,Pepe o Arráncame la vida,"Sandra es una mujer de mediana edad, soltera y trabajadora; su vida es como la de cualquier mujer, por eso acude a sus revisiones ginecológicas periódicamente para corroborar su estado de salud. Un día su médico la sorprende al solicitarle un estudio más invasivo. Tranquila, se somete a los exámenes y espera confiada los resultados. El médico le da un diagnóstico que la fulmina: tiene un tumor y es canceroso. Ese día Sandra va acompañada de Maricruz, su mejor amiga. Maricruz decide quedarse con Sandra, para ayudarla a enfrentar el tratamiento y no dejarla vencer por la enfermedad. El carácter jocoso y bullanguero de Maricruz mantiene a Sandra en tan buen estado, que incluso conversa con su tumor, lo llama Pepe. Durante sus diálogos, Sandra y Pepe deliberan de forma humorística sobre la vida y la enfermedad; sin olvidar que están en pugna; su lucha es por la supervivencia y uno de los dos tendrá que vencer.",Eleuterio Mendez 11 Colonia San Mateo Churubusco,Mexico,Distrito Federal,null,null,19.3510609,-99.1487808,https://www.ticketmaster.com.mx/pepe-o-arrancame-la-vida-mexico-distrito-federal-06-17-2021/event/14005AC49BFC5E05,Arts & Theatre,Theatre,2021-06-17,19:00:00,Foro Rodolfo Usigli
México,g5v8zpnb4cp_a,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-06-18-2021/event/14005AAE953A5645,Arts & Theatre,Theatre,2021-06-18,19:00:00,Castillo de Chapultepec
México,g5v8zpnbq94od,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-06-19-2021/event/14005AAE9D5D5803,Arts & Theatre,Theatre,2021-06-19,19:00:00,Castillo de Chapultepec
México,g5v8zplxhn4j5,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-06-24-2021/event/14005AB8BC8D570B,Arts & Theatre,Theatre,2021-06-24,20:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zpln3datt,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-06-24-2021/event/14005AB8D2EC5A69,Arts & Theatre,Theatre,2021-06-24,20:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxxh4q6,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-06-25-2021/event/14005AB8BE6D5747,Arts & Theatre,Theatre,2021-06-25,20:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkspnk,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-06-25-2021/event/14005AB8D3C65A86,Arts & Theatre,Theatre,2021-06-25,20:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zpnb484_1,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-06-25-2021/event/14005AAE9541564A,Arts & Theatre,Theatre,2021-06-25,19:00:00,Castillo de Chapultepec
México,g5v8zplxxh4q8,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-06-26-2021/event/14005AB8BE6D5750,Arts & Theatre,Theatre,2021-06-26,19:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnksgng,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-06-26-2021/event/14005AB8D3C75A8C,Arts & Theatre,Theatre,2021-06-26,19:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zpnbq9poa,KovZpZA6EtAA,Imperio,"Monólogo basado en la novela homónima de Héctor Zagal, sobre los tres últimos días de Maximiliano de Habsburgo, adaptación y dirección: Rodrigo González, música original: Alonso J. Burgos, Alternando Ernesto Godoy / Ricardo Kleinbaum como Maximiliano de Habsburgo.",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/imperio-mexico-distrito-federal-06-26-2021/event/14005AAE9D5E5805,Arts & Theatre,Theatre,2021-06-26,19:00:00,Castillo de Chapultepec
México,g5v8zplxxhpqk,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-06-27-2021/event/14005AB8BE6E5753,Arts & Theatre,Theatre,2021-06-27,18:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkwan2,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-06-27-2021/event/14005AB8D3C85A8F,Arts & Theatre,Theatre,2021-06-27,18:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxxl4qp,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-01-2021/event/14005AB8BE7D5756,Arts & Theatre,Theatre,2021-07-01,20:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkwank,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-07-01-2021/event/14005AB8D3C85A93,Arts & Theatre,Theatre,2021-07-01,20:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxxl4qq,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-02-2021/event/14005AB8BE7D575A,Arts & Theatre,Theatre,2021-07-02,20:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkw4np,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-07-02-2021/event/14005AB8D3C95A96,Arts & Theatre,Theatre,2021-07-02,20:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zpnb43a_3,KovZpZA6EtAA,Carlota,"Un viaje a través la locura de la Emperatriz Carlota, en su trágico Imperio de oropel, por su amor a México y a Maximiliano de Habsburgo, narrado teatro y música en vivo. Dramaturgia y dirección: Rodrigo González",Primera sección del Bosque de Chapultepec,México,Distrito Federal,null,null,19.420308,-99.18186,https://www.ticketmaster.com.mx/carlota-mexico-distrito-federal-07-02-2021/event/14005AAE95485652,Arts & Theatre,Theatre,2021-07-02,19:00:00,Castillo de Chapultepec
México,g5v8zplxxlpql,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-03-2021/event/14005AB8BE7E575F,Arts & Theatre,Theatre,2021-07-03,19:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkw4nq,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-07-03-2021/event/14005AB8D3C95A9A,Arts & Theatre,Theatre,2021-07-03,19:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxg8app,KovZpZA6JlkA,Miedo come todo...sueños al vuelo,"Dirección e interpretación: Fernando Leija Flores. Sinopsis: Esta es una historia contada a medias, una invitación definitiva a decir ¡No! al miedo y dejar a los sueños volar, a través de la danza contemporánea, el teatro físico y el clown.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423111,-99.195129,https://www.ticketmaster.com.mx/miedo-come-todosuenos-al-vuelo-mexico-distrito-federal-07-03-2021/event/14005AB8B54055A5,Arts & Theatre,Theatre,2021-07-03,12:30:00,Teatro Orientacion (CNT)
México,g5v8zplxxlpq-,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-04-2021/event/14005AB8BE7E5761,Arts & Theatre,Theatre,2021-07-04,18:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkwpnx,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-07-04-2021/event/14005AB8D3CA5AA2,Arts & Theatre,Theatre,2021-07-04,18:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxg8ape,KovZpZA6JlkA,Miedo come todo...sueños al vuelo,"Dirección e interpretación: Fernando Leija Flores. Sinopsis: Esta es una historia contada a medias, una invitación definitiva a decir ¡No! al miedo y dejar a los sueños volar, a través de la danza contemporánea, el teatro físico y el clown.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423111,-99.195129,https://www.ticketmaster.com.mx/miedo-come-todosuenos-al-vuelo-mexico-distrito-federal-07-04-2021/event/14005AB8B54055A7,Arts & Theatre,Theatre,2021-07-04,12:30:00,Teatro Orientacion (CNT)
México,g5v8zplxxyaq0,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-08-2021/event/14005AB8BEC05764,Arts & Theatre,Theatre,2021-07-08,20:00:00,Teatro El Granero - Xavier Rojas
México,g5v8zplnkwpn0,KovZpZA6JtlA,¿ Quién dijo que Dios Dijo?,"De: Jesús Diaz y Ermis Cruz. Dirección: Jesús Diaz. Con: Ermis Cruz. Sinopsis: Luego de ser expulsado por enésima vez del cielo, acusado de irreverente, Luzbel decide viajar a la Tierra para conocer a ""la mas sublime creación divina"". Allí dará rienda suelta su desesperación por no poder comprender bajo que criterio pudo el Ser Divino crear a seres tan contradictorios, ridículos, mezquinos y violentos.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423508,-99.194741,https://www.ticketmaster.com.mx/quien-dijo-que-dios-dijo-mexico-distrito-federal-07-08-2021/event/14005AB8D3CA5AA4,Arts & Theatre,Theatre,2021-07-08,20:00:00,Sala Xavier Villaurrutia (CNT)
México,g5v8zplxxyaqj,KovZpZA6JleA,Desaire de los elevadores,"De: Alberto Villarreal. Dirección: Gerardo Daniel Martienz. Con: Héctor Sandoval, Mariana Morado, Kaleb Oseguera, Pablo Ivan Viveros, Constanza Villarreal, Gerardo Gallardo, Xoch Franco, Lorena Montemayor. Sinopsis: Un grupúsculo de insomnes con una desolación acumulada entre las entrañas y las cuerdas vocales se reúnen en un departamento del cuarto piso a compartir el vino, las risas, las tristezas y algunos íntimos detalles de su catástrofe cotidiana.","Centro Cultural del Bosque,Paseo de la Reforma y Campo Marte",México,Distrito Federal,null,null,19.423619,-99.194405,https://www.ticketmaster.com.mx/desaire-de-los-elevadores-mexico-distrito-federal-07-09-2021/event/14005AB8BEC05766,Arts & Theatre,Theatre,2021-07-09,20:00:00,Teatro El Granero - Xavier Rojas
